Time resolution is 1 ps
MLKEM512_HEADER,index,dataset,vsId,tgId,tcId,op,return_code,raw_cycles,empty_cycles,input_bytes,output_bytes,m_total,mul,mulh,mulhsu,mulhu,div,divu,rem,remu,min_sp
PROFILE_HEADER,index,phase,exclusive_cycles,inclusive_cycles,calls
PROFILE_ROW,2,41,52539,52539,18
PROFILE_ROW,2,42,9432,9432,12
PROFILE_ROW,2,43,0,0,0
PROFILE_ROW,2,44,0,0,0
PROFILE_ROW,2,45,0,0,0
PROFILE_ROW,2,46,0,0,0
PROFILE_ROW,2,47,0,0,0
PROFILE_ROW,2,48,0,0,0
PROFILE_ROW,2,49,0,0,0
PROFILE_ROW,2,50,0,0,0
PROFILE_ROW,2,51,0,0,0
PROFILE_ROW,2,52,0,0,0
PROFILE_ROW,2,53,0,0,0
PROFILE_ROW,2,54,0,0,0
PROFILE_ROW,2,55,0,0,0
PROFILE_ROW,2,56,0,0,0
PROFILE_ROW,2,57,0,0,0
PROFILE_ROW,2,58,0,0,0
PROFILE_ROW,2,59,0,0,0
PROFILE_ROW,2,60,0,0,0
PROFILE_ROW,2,61,0,0,0
PROFILE_ROW,2,62,0,0,0
PROFILE_ROW,2,63,0,0,0
PROFILE_CASE,2,5826987,5826987,106,106,5
MLKEM512_ROW,2,1,42,1,20,1,0,5826987,4,64,2432,18176,18176,0,0,0,0,0,0,0,0x0000d9c0
PROFILE_ROW,3,0,265,265,0
PROFILE_ROW,3,1,567,5201376,1
PROFILE_ROW,3,2,0,0,0
PROFILE_ROW,3,3,0,0,0
PROFILE_ROW,3,4,0,0,0
PROFILE_ROW,3,5,0,0,0
PROFILE_ROW,3,6,3439,4253271,1
PROFILE_ROW,3,7,0,0,0
PROFILE_ROW,3,8,0,0,0
PROFILE_ROW,3,9,1671,1993376,1
PROFILE_ROW,3,10,94381,94381,4
PROFILE_ROW,3,11,1351,1328249,1
PROFILE_ROW,3,12,0,0,0
PROFILE_ROW,3,13,0,0,0
PROFILE_ROW,3,14,0,0,0
PROFILE_ROW,3,15,62640,62640,4
PROFILE_ROW,3,16,4183290,4183290,27
PROFILE_ROW,3,17,0,0,0
PROFILE_ROW,3,18,0,0,0
PROFILE_ROW,3,19,14044,1258104,4
PROFILE_ROW,3,20,10663,941326,1
PROFILE_ROW,3,21,2237,158205,1
PROFILE_ROW,3,22,6255,6255,1
PROFILE_ROW,3,23,16207,1875412,1
PROFILE_ROW,3,24,0,0,0
PROFILE_ROW,3,25,409796,409796,4
PROFILE_ROW,3,26,0,0,0
PROFILE_ROW,3,27,68720,68720,2
PROFILE_ROW,3,28,22536,22536,2
PROFILE_ROW,3,29,132288,132288,4
PROFILE_ROW,3,30,36448,36448,2
PROFILE_ROW,3,31,20536,20536,2
PROFILE_ROW,3,32,0,0,0
PROFILE_ROW,3,33,0,0,0
PROFILE_ROW,3,34,0,0,0
PROFILE_ROW,3,35,0,0,0
PROFILE_ROW,3,36,0,0,0
PROFILE_ROW,3,37,52336,52336,4
PROFILE_ROW,3,38,0,0,0
PROFILE_ROW,3,39,0,0,0
PROFILE_ROW,3,40,0,0,0
PROFILE_ROW,3,41,52539,52539,18
PROFILE_ROW,3,42,9432,9432,12
PROFILE_ROW,3,43,0,0,0
PROFILE_ROW,3,44,0,0,0
PROFILE_ROW,3,45,0,0,0
PROFILE_ROW,3,46,0,0,0
PROFILE_ROW,3,47,0,0,0
PROFILE_ROW,3,48,0,0,0
PROFILE_ROW,3,49,0,0,0
PROFILE_ROW,3,50,0,0,0
PROFILE_ROW,3,51,0,0,0
PROFILE_ROW,3,52,0,0,0
PROFILE_ROW,3,53,0,0,0
PROFILE_ROW,3,54,0,0,0
PROFILE_ROW,3,55,0,0,0
PROFILE_ROW,3,56,0,0,0
PROFILE_ROW,3,57,0,0,0
PROFILE_ROW,3,58,0,0,0
PROFILE_ROW,3,59,0,0,0
PROFILE_ROW,3,60,0,0,0
PROFILE_ROW,3,61,0,0,0
PROFILE_ROW,3,62,0,0,0
PROFILE_ROW,3,63,0,0,0
PROFILE_CASE,3,5201641,5201641,97,97,5
MLKEM512_ROW,3,1,42,1,21,1,0,5201641,4,64,2432,18176,18176,0,0,0,0,0,0,0,0x0000d9c0
PROFILE_ROW,4,0,265,265,0
PROFILE_ROW,4,1,567,5201966,1
PROFILE_ROW,4,2,0,0,0
PROFILE_ROW,4,3,0,0,0
PROFILE_ROW,4,4,0,0,0
PROFILE_ROW,4,5,0,0,0
PROFILE_ROW,4,6,3439,4253861,1
PROFILE_ROW,4,7,0,0,0
PROFILE_ROW,4,8,0,0,0
PROFILE_ROW,4,9,1671,1993966,1
PROFILE_ROW,4,10,94971,94971,4
PROFILE_ROW,4,11,1351,1328249,1
PROFILE_ROW,4,12,0,0,0
PROFILE_ROW,4,13,0,0,0
PROFILE_ROW,4,14,0,0,0
PROFILE_ROW,4,15,62640,62640,4
PROFILE_ROW,4,16,4183290,4183290,27
PROFILE_ROW,4,17,0,0,0
PROFILE_ROW,4,18,0,0,0
PROFILE_ROW,4,19,14044,1258104,4
PROFILE_ROW,4,20,10663,941326,1
PROFILE_ROW,4,21,2237,158205,1
PROFILE_ROW,4,22,6255,6255,1
PROFILE_ROW,4,23,16207,1875412,1
PROFILE_ROW,4,24,0,0,0
PROFILE_ROW,4,25,409796,409796,4
PROFILE_ROW,4,26,0,0,0
PROFILE_ROW,4,27,68720,68720,2
PROFILE_ROW,4,28,22536,22536,2
PROFILE_ROW,4,29,132288,132288,4
PROFILE_ROW,4,30,36448,36448,2
PROFILE_ROW,4,31,20536,20536,2
PROFILE_ROW,4,32,0,0,0
PROFILE_ROW,4,33,0,0,0
PROFILE_ROW,4,34,0,0,0
PROFILE_ROW,4,35,0,0,0
PROFILE_ROW,4,36,0,0,0
PROFILE_ROW,4,37,52336,52336,4
PROFILE_ROW,4,38,0,0,0
PROFILE_ROW,4,39,0,0,0
PROFILE_ROW,4,40,0,0,0
PROFILE_ROW,4,41,52539,52539,18
PROFILE_ROW,4,42,9432,9432,12
PROFILE_ROW,4,43,0,0,0
PROFILE_ROW,4,44,0,0,0
PROFILE_ROW,4,45,0,0,0
PROFILE_ROW,4,46,0,0,0
PROFILE_ROW,4,47,0,0,0
PROFILE_ROW,4,48,0,0,0
PROFILE_ROW,4,49,0,0,0
PROFILE_ROW,4,50,0,0,0
PROFILE_ROW,4,51,0,0,0
PROFILE_ROW,4,52,0,0,0
PROFILE_ROW,4,53,0,0,0
PROFILE_ROW,4,54,0,0,0
PROFILE_ROW,4,55,0,0,0
PROFILE_ROW,4,56,0,0,0
PROFILE_ROW,4,57,0,0,0
PROFILE_ROW,4,58,0,0,0
PROFILE_ROW,4,59,0,0,0
PROFILE_ROW,4,60,0,0,0
PROFILE_ROW,4,61,0,0,0
PROFILE_ROW,4,62,0,0,0
PROFILE_ROW,4,63,0,0,0
PROFILE_CASE,4,5202231,5202231,97,97,5
MLKEM512_ROW,4,1,42,1,22,1,0,5202231,4,64,2432,18176,18176,0,0,0,0,0,0,0,0x0000d9c0
PROFILE_ROW,5,0,265,265,0
PROFILE_ROW,5,1,567,5200279,1
PROFILE_ROW,5,2,0,0,0
PROFILE_ROW,5,3,0,0,0
PROFILE_ROW,5,4,0,0,0
PROFILE_ROW,5,5,0,0,0
PROFILE_ROW,5,6,3439,4252174,1
PROFILE_ROW,5,7,0,0,0
PROFILE_ROW,5,8,0,0,0
PROFILE_ROW,5,9,1671,1992279,1
PROFILE_ROW,5,10,93284,93284,4
PROFILE_ROW,5,11,1351,1328249,1
PROFILE_ROW,5,12,0,0,0
PROFILE_ROW,5,13,0,0,0
PROFILE_ROW,5,14,0,0,0
PROFILE_ROW,5,15,62640,62640,4
PROFILE_ROW,5,16,4183290,4183290,27
PROFILE_ROW,5,17,0,0,0
PROFILE_ROW,5,18,0,0,0
PROFILE_ROW,5,19,14044,1258104,4
PROFILE_ROW,5,20,10663,941326,1
PROFILE_ROW,5,21,2237,158205,1
PROFILE_ROW,5,22,6255,6255,1
PROFILE_ROW,5,23,16207,1875412,1
PROFILE_ROW,5,24,0,0,0
PROFILE_ROW,5,25,409796,409796,4
PROFILE_ROW,5,26,0,0,0
PROFILE_ROW,5,27,68720,68720,2
PROFILE_ROW,5,28,22536,22536,2
PROFILE_ROW,5,29,132288,132288,4
PROFILE_ROW,5,30,36448,36448,2
PROFILE_ROW,5,31,20536,20536,2
PROFILE_ROW,5,32,0,0,0
PROFILE_ROW,5,33,0,0,0
PROFILE_ROW,5,34,0,0,0
PROFILE_ROW,5,35,0,0,0
PROFILE_ROW,5,36,0,0,0
PROFILE_ROW,5,37,52336,52336,4
PROFILE_ROW,5,38,0,0,0
PROFILE_ROW,5,39,0,0,0
PROFILE_ROW,5,40,0,0,0
PROFILE_ROW,5,41,52539,52539,18
PROFILE_ROW,5,42,9432,9432,12
PROFILE_ROW,5,43,0,0,0
PROFILE_ROW,5,44,0,0,0
PROFILE_ROW,5,45,0,0,0
PROFILE_ROW,5,46,0,0,0
PROFILE_ROW,5,47,0,0,0
PROFILE_ROW,5,48,0,0,0
PROFILE_ROW,5,49,0,0,0
PROFILE_ROW,5,50,0,0,0
PROFILE_ROW,5,51,0,0,0
PROFILE_ROW,5,52,0,0,0
PROFILE_ROW,5,53,0,0,0
PROFILE_ROW,5,54,0,0,0
PROFILE_ROW,5,55,0,0,0
PROFILE_ROW,5,56,0,0,0
PROFILE_ROW,5,57,0,0,0
PROFILE_ROW,5,58,0,0,0
PROFILE_ROW,5,59,0,0,0
PROFILE_ROW,5,60,0,0,0
PROFILE_ROW,5,61,0,0,0
PROFILE_ROW,5,62,0,0,0
PROFILE_ROW,5,63,0,0,0
PROFILE_CASE,5,5200544,5200544,97,97,5
MLKEM512_ROW,5,1,42,1,23,1,0,5200544,4,64,2432,18176,18176,0,0,0,0,0,0,0,0x0000d9c0
PROFILE_ROW,6,0,265,265,0
PROFILE_ROW,6,1,567,5828181,1
PROFILE_ROW,6,2,0,0,0
PROFILE_ROW,6,3,0,0,0
PROFILE_ROW,6,4,0,0,0
PROFILE_ROW,6,5,0,0,0
PROFILE_ROW,6,6,3439,4880076,1
PROFILE_ROW,6,7,0,0,0
PROFILE_ROW,6,8,0,0,0
PROFILE_ROW,6,9,2054,2620181,1
PROFILE_ROW,6,10,95633,95633,8
PROFILE_ROW,6,11,1351,1328249,1
PROFILE_ROW,6,12,0,0,0
PROFILE_ROW,6,13,0,0,0
PROFILE_ROW,6,14,0,0,0
PROFILE_ROW,6,15,62640,62640,4
PROFILE_ROW,6,16,4803025,4803025,31
PROFILE_ROW,6,17,0,0,0
PROFILE_ROW,6,18,0,0,0
PROFILE_ROW,6,19,14044,1258104,4
PROFILE_ROW,6,20,10663,941326,1
PROFILE_ROW,6,21,2237,158205,1
PROFILE_ROW,6,22,6255,6255,1
PROFILE_ROW,6,23,21642,2500582,2
PROFILE_ROW,6,24,0,0,0
PROFILE_ROW,6,25,409796,409796,4
PROFILE_ROW,6,26,0,0,0
PROFILE_ROW,6,27,68720,68720,2
PROFILE_ROW,6,28,22536,22536,2
PROFILE_ROW,6,29,132288,132288,4
PROFILE_ROW,6,30,36448,36448,2
PROFILE_ROW,6,31,20536,20536,2
PROFILE_ROW,6,32,0,0,0
PROFILE_ROW,6,33,0,0,0
PROFILE_ROW,6,34,0,0,0
PROFILE_ROW,6,35,0,0,0
PROFILE_ROW,6,36,0,0,0
PROFILE_ROW,6,37,52336,52336,4
PROFILE_ROW,6,38,0,0,0
PROFILE_ROW,6,39,0,0,0
PROFILE_ROW,6,40,0,0,0
PROFILE_ROW,6,41,52539,52539,18
PROFILE_ROW,6,42,9432,9432,12
PROFILE_ROW,6,43,0,0,0
PROFILE_ROW,6,44,0,0,0
PROFILE_ROW,6,45,0,0,0
PROFILE_ROW,6,46,0,0,0
PROFILE_ROW,6,47,0,0,0
PROFILE_ROW,6,48,0,0,0
PROFILE_ROW,6,49,0,0,0
PROFILE_ROW,6,50,0,0,0
PROFILE_ROW,6,51,0,0,0
PROFILE_ROW,6,52,0,0,0
PROFILE_ROW,6,53,0,0,0
PROFILE_ROW,6,54,0,0,0
PROFILE_ROW,6,55,0,0,0
PROFILE_ROW,6,56,0,0,0
PROFILE_ROW,6,57,0,0,0
PROFILE_ROW,6,58,0,0,0
PROFILE_ROW,6,59,0,0,0
PROFILE_ROW,6,60,0,0,0
PROFILE_ROW,6,61,0,0,0
PROFILE_ROW,6,62,0,0,0
PROFILE_ROW,6,63,0,0,0
PROFILE_CASE,6,5828446,5828446,106,106,5
MLKEM512_ROW,6,1,42,1,24,1,0,5828446,4,64,2432,18176,18176,0,0,0,0,0,0,0,0x0000d9c0
PROFILE_ROW,7,0,265,265,0
PROFILE_ROW,7,1,567,5201337,1
PROFILE_ROW,7,2,0,0,0
PROFILE_ROW,7,3,0,0,0
PROFILE_ROW,7,4,0,0,0
PROFILE_ROW,7,5,0,0,0
PROFILE_ROW,7,6,3439,4253232,1
PROFILE_ROW,7,7,0,0,0
PROFILE_ROW,7,8,0,0,0
PROFILE_ROW,7,9,1671,1993337,1
PROFILE_ROW,7,10,94342,94342,4
PROFILE_ROW,7,11,1351,1328249,1
PROFILE_ROW,7,12,0,0,0
PROFILE_ROW,7,13,0,0,0
PROFILE_ROW,7,14,0,0,0
PROFILE_ROW,7,15,62640,62640,4
PROFILE_ROW,7,16,4183290,4183290,27
PROFILE_ROW,7,17,0,0,0
PROFILE_ROW,7,18,0,0,0
PROFILE_ROW,7,19,14044,1258104,4
PROFILE_ROW,7,20,10663,941326,1
PROFILE_ROW,7,21,2237,158205,1
PROFILE_ROW,7,22,6255,6255,1
PROFILE_ROW,7,23,16207,1875412,1
PROFILE_ROW,7,24,0,0,0
PROFILE_ROW,7,25,409796,409796,4
PROFILE_ROW,7,26,0,0,0
PROFILE_ROW,7,27,68720,68720,2
PROFILE_ROW,7,28,22536,22536,2
PROFILE_ROW,7,29,132288,132288,4
PROFILE_ROW,7,30,36448,36448,2
PROFILE_ROW,7,31,20536,20536,2
PROFILE_ROW,7,32,0,0,0
PROFILE_ROW,7,33,0,0,0
PROFILE_ROW,7,34,0,0,0
PROFILE_ROW,7,35,0,0,0
PROFILE_ROW,7,36,0,0,0
PROFILE_ROW,7,37,52336,52336,4
PROFILE_ROW,7,38,0,0,0
PROFILE_ROW,7,39,0,0,0
PROFILE_ROW,7,40,0,0,0
PROFILE_ROW,7,41,52539,52539,18
PROFILE_ROW,7,42,9432,9432,12
PROFILE_ROW,7,43,0,0,0
PROFILE_ROW,7,44,0,0,0
PROFILE_ROW,7,45,0,0,0
PROFILE_ROW,7,46,0,0,0
PROFILE_ROW,7,47,0,0,0
PROFILE_ROW,7,48,0,0,0
PROFILE_ROW,7,49,0,0,0
PROFILE_ROW,7,50,0,0,0
PROFILE_ROW,7,51,0,0,0
PROFILE_ROW,7,52,0,0,0
PROFILE_ROW,7,53,0,0,0
PROFILE_ROW,7,54,0,0,0
PROFILE_ROW,7,55,0,0,0
PROFILE_ROW,7,56,0,0,0
PROFILE_ROW,7,57,0,0,0
PROFILE_ROW,7,58,0,0,0
PROFILE_ROW,7,59,0,0,0
PROFILE_ROW,7,60,0,0,0
PROFILE_ROW,7,61,0,0,0
PROFILE_ROW,7,62,0,0,0
PROFILE_ROW,7,63,0,0,0
PROFILE_CASE,7,5201602,5201602,97,97,5
MLKEM512_ROW,7,1,42,1,25,1,0,5201602,4,64,2432,18176,18176,0,0,0,0,0,0,0,0x0000d9c0
MLKEM512_PASS cases=8 input_bytes=512 output_bytes=19456 cpu_mul=1 cpu_fast_mul=1 cpu_div=1 expect_m=1 cycles=44306713 all_m=145408 min_sp=0x0000d9c0 stack_used=9776
$finish called at time : 443067445 ns : File "E:/pqc/mlkem-polymul-rv32i-fpga/tb/software/tb_mlkem512_profile.sv" Line 399
INFO: xsimkernel Simulation Memory Usage: 30744 KB (Peak: 30744 KB), Simulation CPU Usage: 672483 ms
